REP,ID,TIME,DV,DVID,CMT
85,28,48,33.668,2,3
85,28,72,1.7576,1,2
85,28,72,35.867,2,3
85,28,96,0.74375,1,2
85,28,96,56.695,2,3
85,28,120,0.42924,1,2
85,28,120,63.703,2,3
85,28,144,83.495,2,3
85,29,0,101.46,2,3
85,29,0.5,8.5013,1,2
85,29,2,12.092,1,2
85,29,6,12.968,1,2
85,29,12,12.792,1,2
85,29,12,60.008,2,3
85,29,24,8.4517,1,2
85,29,24,24.92,2,3
85,29,36,27.036,2,3
85,29,48,5.317,1,2
85,29,48,21.74,2,3
85,29,72,2.7856,1,2
85,29,72,28.678,2,3
85,29,96,2.3104,1,2
85,29,96,38.998,2,3
85,29,120,1.2543,1,2
85,29,120,43.866,2,3
85,29,144,65.531,2,3
85,30,0,93.64,2,3
85,30,0.5,7.4951,1,2
85,30,2,11.697,1,2
85,30,6,10.829,1,2
85,30,12,12.736,1,2
85,30,12,68.116,2,3
85,30,24,8.1045,1,2
85,30,24,37.06,2,3
85,30,36,33.841,2,3
85,30,48,4.1525,1,2
85,30,48,24.862,2,3
85,30,72,2.3893,1,2
85,30,72,11.427,2,3
85,30,96,1.5226,1,2
85,30,96,26.459,2,3
85,30,120,0.85531,1,2
85,30,120,39.714,2,3
85,30,144,38.702,2,3
85,31,0,99.865,2,3
85,31,0.5,8.7254,1,2
85,31,2,14.374,1,2
85,31,6,13.19,1,2
85,31,12,9.5008,1,2
85,31,12,80.333,2,3
85,31,24,9.2803,1,2
85,31,24,60.154,2,3
85,31,36,35.897,2,3
85,31,48,5.8614,1,2
85,31,48,32.533,2,3
85,31,72,3.1463,1,2
85,31,72,12.138,2,3
85,31,96,1.6959,1,2
85,31,96,18.77,2,3
85,31,120,1.2059,1,2
85,31,120,12.898,2,3
85,31,144,20.868,2,3
85,32,0,94.642,2,3
85,32,0.5,5.7366,1,2
85,32,2,9.8158,1,2
85,32,6,8.2956,1,2
85,32,12,10.165,1,2
85,32,12,70.555,2,3
85,32,24,7.5954,1,2
85,32,24,46.688,2,3
85,32,36,25.926,2,3
85,32,48,6.1497,1,2
85,32,48,23.591,2,3
85,32,72,6.0929,1,2
85,32,72,19.539,2,3
85,32,96,3.2615,1,2
85,32,96,27.504,2,3
85,32,120,2.5644,1,2
85,32,120,34.883,2,3
85,32,144,43.137,2,3
85,33,0,104.07,2,3
85,33,0.5,10.004,1,2
85,33,2,18.43,1,2
85,33,6,13.386,1,2
85,33,12,13.843,1,2
85,33,12,60.13,2,3
85,33,24,9.1098,1,2
85,33,24,29.527,2,3
85,33,36,21.734,2,3
85,33,48,5.1136,1,2
85,33,48,29.901,2,3
85,33,72,2.3192,1,2
85,33,72,36.592,2,3
85,33,96,1.4071,1,2
85,33,96,39.275,2,3
85,33,120,0.81336,1,2
85,33,120,52.302,2,3
85,33,144,82.693,2,3
85,34,0,109.88,2,3
85,34,0.5,9.2267,1,2
85,34,2,14.024,1,2
85,34,6,14.955,1,2
85,34,12,13.669,1,2
85,34,12,53.209,2,3
85,34,24,7.3758,1,2
85,34,24,26.928,2,3
85,34,36,19.216,2,3
85,34,48,5.4003,1,2
85,34,48,15.899,2,3
85,34,72,3.22,1,2
85,34,72,19.711,2,3
85,34,96,2.0352,1,2
85,34,96,31.72,2,3
85,34,120,1.0525,1,2
85,34,120,46.627,2,3
85,34,144,60.23,2,3
85,35,0,101.12,2,3
85,35,0.5,5.4794,1,2
85,35,2,9.7919,1,2
85,35,6,9.8797,1,2
85,35,12,8.8131,1,2
85,35,12,70.901,2,3
85,35,24,7.4965,1,2
85,35,24,38.005,2,3
85,35,36,33.058,2,3
85,35,48,4.8996,1,2
85,35,48,22.655,2,3
85,35,72,4.0564,1,2
85,35,72,12.873,2,3
85,35,96,3.1908,1,2
85,35,96,17.649,2,3
85,35,120,2.2243,1,2
85,35,120,22.686,2,3
85,35,144,24.63,2,3
85,36,0,96.134,2,3
85,36,0.5,7.3079,1,2
85,36,2,11.563,1,2
85,36,6,10.715,1,2
85,36,12,10.157,1,2
85,36,12,61.396,2,3
85,36,24,8.5376,1,2
85,36,24,43.592,2,3
85,36,36,19.259,2,3
85,36,48,5.1095,1,2
85,36,48,25.435,2,3
85,36,72,2.8195,1,2
85,36,72,13.724,2,3
85,36,96,1.794,1,2
85,36,96,17.986,2,3
85,36,120,1.3673,1,2
85,36,120,13.862,2,3
85,36,144,27.893,2,3
85,37,0,101.16,2,3
85,37,0.5,7.741,1,2
85,37,2,11.568,1,2
85,37,6,10.689,1,2
85,37,12,8.2476,1,2
85,37,12,69.454,2,3
85,37,24,6.5948,1,2
85,37,24,52.041,2,3
85,37,36,46.44,2,3
85,37,48,5.0345,1,2
85,37,48,37.194,2,3
85,37,72,3.9162,1,2
85,37,72,33.617,2,3
85,37,96,2.3677,1,2
85,37,96,33.469,2,3
85,37,120,1.7117,1,2
85,37,120,34.733,2,3
85,37,144,46.204,2,3
85,38,0,110.21,2,3
85,38,0.5,6.3535,1,2
85,38,2,11.209,1,2
85,38,6,10.066,1,2
85,38,12,7.835,1,2
85,38,12,69.528,2,3
85,38,24,6.1205,1,2
85,38,24,50.07,2,3
85,38,36,36.9,2,3
85,38,48,2.5407,1,2
85,38,48,38.885,2,3
85,38,72,1.2669,1,2
85,38,72,45.917,2,3
85,38,96,0.42942,1,2
85,38,96,50.342,2,3
85,38,120,0.25259,1,2
85,38,120,69.17,2,3
85,38,144,87.256,2,3
85,39,0,110.01,2,3
85,39,0.5,11.18,1,2
85,39,2,11.675,1,2
85,39,6,13.484,1,2
85,39,12,11.686,1,2
85,39,12,42.436,2,3
85,39,24,8.599,1,2
85,39,24,20.631,2,3
85,39,36,17.314,2,3
85,39,48,4.7001,1,2
85,39,48,15.34,2,3
85,39,72,1.9991,1,2
85,39,72,27.229,2,3
85,39,96,1.1346,1,2
85,39,96,33.513,2,3
85,39,120,0.4987,1,2
85,39,120,47.212,2,3
85,39,144,70.119,2,3
85,40,0,79.671,2,3
85,40,0.5,6.6658,1,2
85,40,2,11.424,1,2
85,40,6,11.825,1,2
85,40,12,10.087,1,2
85,40,12,39.991,2,3
85,40,24,8.0442,1,2
85,40,24,24.482,2,3
85,40,36,18.099,2,3
85,40,48,6.0918,1,2
85,40,48,14.796,2,3
85,40,72,3.4008,1,2
85,40,72,20.778,2,3
85,40,96,1.5052,1,2
85,40,96,39.357,2,3
85,40,120,1.2094,1,2
85,40,120,42.583,2,3
85,40,144,54.194,2,3
86,1,0,98.417,2,3
86,1,0.5,4.6835,1,2
86,1,2,10.03,1,2
86,1,6,9.0758,1,2
86,1,12,7.7794,1,2
86,1,12,60.246,2,3
86,1,24,8.9439,1,2
86,1,24,43.543,2,3
86,1,36,33.816,2,3
86,1,48,5.34,1,2
86,1,48,36.256,2,3
86,1,72,3.3417,1,2
86,1,72,23.001,2,3
86,1,96,2.1818,1,2
86,1,96,33.97,2,3
86,1,120,1.3477,1,2
86,1,120,37.197,2,3
86,1,144,56.237,2,3
86,2,0,100.33,2,3
86,2,0.5,5.7382,1,2
86,2,2,10.416,1,2
86,2,6,10.396,1,2
86,2,12,8.275,1,2
86,2,12,55.844,2,3
86,2,24,8.1209,1,2
86,2,24,31.232,2,3
86,2,36,15.9,2,3
86,2,48,4.7462,1,2
86,2,48,12.123,2,3
86,2,72,2.4852,1,2
86,2,72,3.3359,2,3
86,2,96,2.4516,1,2
86,2,96,28.938,2,3
86,2,120,1.319,1,2
86,2,120,25.358,2,3
86,2,144,40.786,2,3
86,3,0,110.64,2,3
86,3,0.5,14.748,1,2
86,3,2,13.591,1,2
86,3,6,11.783,1,2
86,3,12,11.995,1,2
86,3,12,62.754,2,3
86,3,24,9.2873,1,2
86,3,24,36.294,2,3
86,3,36,31.353,2,3
86,3,48,4.9881,1,2
86,3,48,28.446,2,3
86,3,72,3.3491,1,2
86,3,72,34.299,2,3
86,3,96,2.0235,1,2
86,3,96,40.999,2,3
86,3,120,1.1914,1,2
86,3,120,52.473,2,3
86,3,144,70.246,2,3
86,4,0,97.904,2,3
86,4,0.5,5.0197,1,2
86,4,2,9.5957,1,2
86,4,6,11.833,1,2
86,4,12,10.432,1,2
86,4,12,62.1,2,3
86,4,24,6.9763,1,2
86,4,24,54.928,2,3
86,4,36,41.054,2,3
86,4,48,5.6983,1,2
86,4,48,34.715,2,3
86,4,72,3.0848,1,2
86,4,72,34.894,2,3
86,4,96,1.7635,1,2
86,4,96,34.634,2,3
86,4,120,1.117,1,2
86,4,120,43.521,2,3
86,4,144,58.434,2,3
86,5,0,99.724,2,3
86,5,0.5,7.6767,1,2
86,5,2,13.786,1,2
86,5,6,12.707,1,2
86,5,12,9.3727,1,2
86,5,12,62.131,2,3
86,5,24,7.2282,1,2
86,5,24,47.908,2,3
86,5,36,21.212,2,3
86,5,48,3.8738,1,2
86,5,48,14.317,2,3
86,5,72,1.499,1,2
86,5,72,24.523,2,3
86,5,96,0.82876,1,2
86,5,96,34.42,2,3
86,5,120,0.36786,1,2
86,5,120,45.762,2,3
86,5,144,66.281,2,3
86,6,0,92.691,2,3
86,6,0.5,11.157,1,2
86,6,2,13.366,1,2
86,6,6,11.998,1,2
86,6,12,11.6,1,2
86,6,12,55.317,2,3
86,6,24,7.6216,1,2
86,6,24,25.486,2,3
86,6,36,36.253,2,3
86,6,48,3.7862,1,2
86,6,48,28.568,2,3
86,6,72,2.0114,1,2
86,6,72,21.046,2,3
86,6,96,1.1778,1,2
86,6,96,33.549,2,3
86,6,120,0.6409,1,2
86,6,120,43.082,2,3
86,6,144,56.805,2,3
86,7,0,98.312,2,3
86,7,0.5,4.106,1,2
86,7,2,9.2617,1,2
86,7,6,13.23,1,2
86,7,12,13.34,1,2
86,7,12,68.301,2,3
86,7,24,8.8741,1,2
86,7,24,42.441,2,3
86,7,36,24.646,2,3
86,7,48,5.8128,1,2
86,7,48,19.05,2,3
86,7,72,3.6143,1,2
86,7,72,18.798,2,3
86,7,96,2.747,1,2
86,7,96,23.096,2,3
86,7,120,1.9995,1,2
86,7,120,26.208,2,3
86,7,144,39.834,2,3
86,8,0,113.13,2,3
86,8,0.5,3.4221,1,2
86,8,2,9.554,1,2
86,8,6,11.519,1,2
86,8,12,10.811,1,2
86,8,12,69.365,2,3
86,8,24,8.3606,1,2
86,8,24,54.042,2,3
86,8,36,35.249,2,3
86,8,48,5.3238,1,2
86,8,48,35.479,2,3
86,8,72,3.435,1,2
86,8,72,40.954,2,3
86,8,96,2.3731,1,2
86,8,96,47.169,2,3
86,8,120,1.6083,1,2
86,8,120,46.854,2,3
86,8,144,60.502,2,3
86,9,0,100.73,2,3
86,9,0.5,4.2471,1,2
86,9,2,7.7743,1,2
86,9,6,8.5467,1,2
86,9,12,9.1504,1,2
86,9,12,52.353,2,3
86,9,24,7.9306,1,2
86,9,24,30.808,2,3
86,9,36,19.212,2,3
86,9,48,5.7701,1,2
86,9,48,15.449,2,3
86,9,72,4.3763,1,2
86,9,72,22.117,2,3
86,9,96,3.9353,1,2
86,9,96,18.283,2,3
86,9,120,3.1215,1,2
86,9,120,19.741,2,3
86,9,144,27.122,2,3
86,10,0,105.08,2,3
86,10,0.5,5.685,1,2
86,10,2,11.633,1,2
86,10,6,11.402,1,2
86,10,12,10.213,1,2
86,10,12,60.236,2,3
86,10,24,7.3815,1,2
86,10,24,24.399,2,3
86,10,36,26.889,2,3
86,10,48,4.6657,1,2
86,10,48,22.645,2,3
86,10,72,2.2775,1,2
86,10,72,15.42,2,3
86,10,96,1.9826,1,2
86,10,96,26.033,2,3
86,10,120,1.1402,1,2
86,10,120,35.812,2,3
86,10,144,48.264,2,3
86,11,0,117.51,2,3
86,11,0.5,3.9761,1,2
86,11,2,8.234,1,2
86,11,6,9.8883,1,2
86,11,12,6.9612,1,2
86,11,12,65.582,2,3
86,11,24,7.5086,1,2
86,11,24,37.194,2,3
86,11,36,32.776,2,3
86,11,48,4.8064,1,2
86,11,48,35.466,2,3
86,11,72,3.7144,1,2
86,11,72,37.279,2,3
86,11,96,1.9888,1,2
86,11,96,51.785,2,3
86,11,120,1.648,1,2
86,11,120,56.041,2,3
86,11,144,78.908,2,3
86,12,0,94.91,2,3
86,12,0.5,4.7499,1,2
86,12,2,10.881,1,2
86,12,6,10.797,1,2
86,12,12,11.566,1,2
86,12,12,75.993,2,3
86,12,24,8.3721,1,2
86,12,24,53.906,2,3
86,12,36,30.218,2,3
86,12,48,6.1608,1,2
86,12,48,37.535,2,3
86,12,72,4.2532,1,2
86,12,72,20.762,2,3
86,12,96,2.7662,1,2
86,12,96,20.389,2,3
86,12,120,1.6166,1,2
86,12,120,19.667,2,3
86,12,144,23.267,2,3
86,13,0,83.929,2,3
86,13,0.5,4.362,1,2
86,13,2,11.076,1,2
86,13,6,13.433,1,2
86,13,12,10.526,1,2
86,13,12,49.331,2,3
86,13,24,5.8448,1,2
86,13,24,36.44,2,3
86,13,36,18.313,2,3
86,13,48,4.0339,1,2
86,13,48,23.592,2,3
86,13,72,1.773,1,2
86,13,72,31.647,2,3
86,13,96,0.87887,1,2
86,13,96,33.308,2,3
86,13,120,0.50082,1,2
86,13,120,49.39,2,3
86,13,144,57.322,2,3
86,14,0,102.88,2,3
86,14,0.5,11.611,1,2
86,14,2,11.14,1,2
86,14,6,10.245,1,2
86,14,12,7.2734,1,2
86,14,12,51.269,2,3
86,14,24,6.4188,1,2
86,14,24,24.224,2,3
86,14,36,21.276,2,3
86,14,48,5.3436,1,2
86,14,48,14.804,2,3
86,14,72,3.3086,1,2
86,14,72,20.59,2,3
86,14,96,1.7595,1,2
86,14,96,21.385,2,3
86,14,120,1.1431,1,2
86,14,120,29.772,2,3
86,14,144,42.528,2,3
86,15,0,102.09,2,3
86,15,0.5,3.5824,1,2
86,15,2,9.465,1,2
86,15,6,9.9302,1,2
86,15,12,8.8723,1,2
86,15,12,56.626,2,3
86,15,24,6.0652,1,2
86,15,24,30.815,2,3
86,15,36,25.3,2,3
86,15,48,3.4039,1,2
86,15,48,23.189,2,3
86,15,72,1.6228,1,2
86,15,72,25.765,2,3
86,15,96,0.66053,1,2
86,15,96,49.129,2,3
86,15,120,0.36597,1,2
86,15,120,58.648,2,3
86,15,144,73.385,2,3
86,16,0,81.775,2,3
86,16,0.5,6.7226,1,2
86,16,2,13.074,1,2
86,16,6,12.274,1,2
86,16,12,13.608,1,2
86,16,12,36.521,2,3
86,16,24,9.6845,1,2
86,16,24,19.946,2,3
86,16,36,6.6072,2,3
86,16,48,5.6214,1,2
86,16,48,8.9538,2,3
86,16,72,3.4541,1,2
86,16,72,8.9847,2,3
86,16,96,1.8324,1,2
86,16,96,11.07,2,3
86,16,120,1.1276,1,2
86,16,120,28.858,2,3
86,16,144,44.346,2,3
86,17,0,112.79,2,3
86,17,0.5,4.5953,1,2
86,17,2,9.4564,1,2
86,17,6,13.234,1,2
86,17,12,11.893,1,2
86,17,12,78.139,2,3
86,17,24,7.5685,1,2
86,17,24,37.858,2,3
86,17,36,38.026,2,3
86,17,48,4.4135,1,2
86,17,48,26.42,2,3
86,17,72,2.4631,1,2
86,17,72,26.518,2,3
86,17,96,1.6155,1,2
86,17,96,35.462,2,3
86,17,120,0.78101,1,2
86,17,120,50.008,2,3
86,17,144,60.452,2,3
86,18,0,103.66,2,3
86,18,0.5,7.5432,1,2
86,18,2,14.254,1,2
86,18,6,15.699,1,2
86,18,12,10.364,1,2
86,18,12,59.828,2,3
86,18,24,7.2259,1,2
86,18,24,33.759,2,3
86,18,36,27.734,2,3
86,18,48,4.1583,1,2
86,18,48,20.91,2,3
86,18,72,2.0919,1,2
86,18,72,23.841,2,3
86,18,96,1.1517,1,2
86,18,96,31.661,2,3
86,18,120,0.62138,1,2
86,18,120,44.367,2,3
86,18,144,63.021,2,3
86,19,0,93.523,2,3
86,19,0.5,8.9863,1,2
86,19,2,9.0302,1,2
86,19,6,8.5288,1,2
86,19,12,7.9829,1,2
86,19,12,47.984,2,3
86,19,24,7.1046,1,2
86,19,24,41.558,2,3
86,19,36,20.015,2,3
86,19,48,4.1492,1,2
86,19,48,14.526,2,3
86,19,72,2.6299,1,2
86,19,72,29.989,2,3
86,19,96,1.6375,1,2
86,19,96,49.979,2,3
86,19,120,1.0813,1,2
86,19,120,51.211,2,3
86,19,144,70.07,2,3
86,20,0,99.142,2,3
86,20,0.5,8.6583,1,2
86,20,2,16.786,1,2
86,20,6,12.659,1,2
86,20,12,9.1783,1,2
86,20,12,38.081,2,3
86,20,24,7.3909,1,2
86,20,24,19.718,2,3
86,20,36,14.298,2,3
86,20,48,3.5203,1,2
86,20,48,8.8737,2,3
86,20,72,1.3218,1,2
86,20,72,19.136,2,3
86,20,96,0.68573,1,2
86,20,96,42.971,2,3
86,20,120,0.25033,1,2
86,20,120,63.289,2,3
86,20,144,81.178,2,3
86,21,0,112.52,2,3
86,21,0.5,3.9509,1,2
86,21,2,10.128,1,2
86,21,6,13.741,1,2
86,21,12,12.537,1,2
86,21,12,72.145,2,3
86,21,24,9.4001,1,2
86,21,24,52.051,2,3
86,21,36,42.834,2,3
86,21,48,4.8863,1,2
86,21,48,27.356,2,3
86,21,72,4.2675,1,2
86,21,72,23.887,2,3
86,21,96,3.0274,1,2
86,21,96,26.681,2,3
86,21,120,1.7618,1,2
86,21,120,35.163,2,3
86,21,144,38.428,2,3
86,22,0,105.38,2,3
86,22,0.5,6.6717,1,2
86,22,2,11.726,1,2
86,22,6,11.957,1,2
86,22,12,8.2831,1,2
86,22,12,46.516,2,3
86,22,24,7.6526,1,2
86,22,24,42.636,2,3
86,22,36,30.636,2,3
86,22,48,4.1593,1,2
86,22,48,17.671,2,3
86,22,72,2.2944,1,2
86,22,72,39.629,2,3
86,22,96,1.2565,1,2
86,22,96,36.635,2,3
86,22,120,0.73061,1,2
86,22,120,56.473,2,3
86,22,144,65.646,2,3
86,23,0,111.7,2,3
86,23,0.5,4.6634,1,2
86,23,2,14.178,1,2
86,23,6,19.866,1,2
86,23,12,13.271,1,2
86,23,12,78.352,2,3
86,23,24,11.448,1,2
86,23,24,48.161,2,3
86,23,36,33.283,2,3
86,23,48,5.4146,1,2
86,23,48,29.893,2,3
86,23,72,3.1137,1,2
86,23,72,25.442,2,3
86,23,96,1.6575,1,2
86,23,96,35.729,2,3
86,23,120,0.94866,1,2
86,23,120,57.058,2,3
86,23,144,63.446,2,3
86,24,0,108.63,2,3
86,24,0.5,8.4785,1,2
86,24,2,12.097,1,2
86,24,6,10.55,1,2
86,24,12,8.8053,1,2
86,24,12,68.374,2,3
86,24,24,8.4052,1,2
86,24,24,45.127,2,3
86,24,36,33.124,2,3
86,24,48,6.1903,1,2
86,24,48,22.492,2,3
86,24,72,4.9165,1,2
86,24,72,17.614,2,3
86,24,96,2.811,1,2
86,24,96,21.241,2,3
86,24,120,2.0142,1,2
86,24,120,23.024,2,3
86,24,144,37.827,2,3
86,25,0,84.463,2,3
86,25,0.5,9.5987,1,2
86,25,2,12.297,1,2
86,25,6,10.368,1,2
86,25,12,11.793,1,2
86,25,12,47.367,2,3
86,25,24,7.2499,1,2
86,25,24,42.252,2,3
86,25,36,36.754,2,3
86,25,48,3.5163,1,2
86,25,48,31.921,2,3
86,25,72,1.9247,1,2
86,25,72,23.199,2,3
86,25,96,0.95352,1,2
86,25,96,36.651,2,3
86,25,120,0.49215,1,2
86,25,120,51.679,2,3
86,25,144,68.003,2,3
86,26,0,89.199,2,3
86,26,0.5,7.7048,1,2
86,26,2,13.317,1,2
86,26,6,9.4985,1,2
86,26,12,10.115,1,2
86,26,12,55.601,2,3
86,26,24,7.8908,1,2
86,26,24,35.056,2,3
86,26,36,27.488,2,3
86,26,48,6.5995,1,2
86,26,48,16.152,2,3
86,26,72,3.7509,1,2
86,26,72,11.086,2,3
86,26,96,2.7117,1,2
86,26,96,10.833,2,3
86,26,120,2.1637,1,2
86,26,120,29.998,2,3
86,26,144,22.864,2,3
86,27,0,87.199,2,3
86,27,0.5,10.017,1,2
86,27,2,12.577,1,2
86,27,6,11.24,1,2
86,27,12,9.2318,1,2
86,27,12,46.663,2,3
86,27,24,7.4999,1,2
86,27,24,26.463,2,3
86,27,36,26.14,2,3
86,27,48,4.212,1,2
86,27,48,28.144,2,3
86,27,72,2.5876,1,2
86,27,72,28.446,2,3
86,27,96,1.7237,1,2
86,27,96,32.109,2,3
86,27,120,1.1511,1,2
86,27,120,48.636,2,3
86,27,144,61.1,2,3
86,28,0,87.734,2,3
86,28,0.5,6.4418,1,2
86,28,2,16.327,1,2
86,28,6,17.338,1,2
86,28,12,11.09,1,2
86,28,12,60.945,2,3
86,28,24,8.3097,1,2
86,28,24,41.763,2,3
86,28,36,26.801,2,3
86,28,48,4.1551,1,2
86,28,48,23.811,2,3
86,28,72,1.4439,1,2
86,28,72,26.838,2,3
86,28,96,0.53024,1,2
86,28,96,44.661,2,3
86,28,120,0.21206,1,2
86,28,120,64.23,2,3
86,28,144,73.08,2,3
86,29,0,93.477,2,3
86,29,0.5,4.8995,1,2
86,29,2,8.1379,1,2
86,29,6,8.9995,1,2
86,29,12,8.8678,1,2
86,29,12,38.652,2,3
86,29,24,6.347,1,2
86,29,24,19.594,2,3
86,29,36,2.7848,2,3
86,29,48,3.6829,1,2
86,29,48,-0.93417,2,3
86,29,72,2.0747,1,2
86,29,72,23.75,2,3
86,29,96,1.2304,1,2
86,29,96,21.169,2,3
86,29,120,0.87473,1,2
86,29,120,33.018,2,3
86,29,144,39.814,2,3
86,30,0,98.56,2,3
86,30,0.5,10.458,1,2
86,30,2,13.448,1,2
86,30,6,12.906,1,2
86,30,12,10.691,1,2
86,30,12,66.892,2,3
86,30,24,7.5971,1,2
86,30,24,46,2,3
86,30,36,35.13,2,3
86,30,48,3.651,1,2
86,30,48,34.483,2,3
86,30,72,2.1541,1,2
86,30,72,34.114,2,3
86,30,96,1.1912,1,2
86,30,96,24.823,2,3
86,30,120,0.48564,1,2
86,30,120,38.272,2,3
86,30,144,58.891,2,3
86,31,0,98.469,2,3
86,31,0.5,7.6965,1,2
86,31,2,11.014,1,2
86,31,6,10.188,1,2
86,31,12,9.0276,1,2
86,31,12,51.348,2,3
86,31,24,6.7018,1,2
86,31,24,23.503,2,3
86,31,36,30.383,2,3
86,31,48,3.8703,1,2
86,31,48,27.129,2,3
86,31,72,2.2773,1,2
86,31,72,17.589,2,3
86,31,96,0.98922,1,2
86,31,96,43.664,2,3
86,31,120,0.61604,1,2
86,31,120,54.563,2,3
86,31,144,66.014,2,3
86,32,0,91.261,2,3
86,32,0.5,3.5283,1,2
86,32,2,9.0282,1,2
86,32,6,17.713,1,2
86,32,12,12.844,1,2
86,32,12,61.13,2,3
86,32,24,11.051,1,2
86,32,24,39.902,2,3
86,32,36,33.326,2,3
86,32,48,7.0834,1,2
86,32,48,26.859,2,3
86,32,72,3.7657,1,2
86,32,72,24.731,2,3
86,32,96,2.4594,1,2
86,32,96,40.584,2,3
86,32,120,1.2353,1,2
86,32,120,52.251,2,3
86,32,144,66.058,2,3
86,33,0,97.84,2,3
86,33,0.5,9.6647,1,2
86,33,2,12.639,1,2
86,33,6,11.943,1,2
86,33,12,9.8987,1,2
86,33,12,60.316,2,3
86,33,24,9.7734,1,2
86,33,24,35.721,2,3
86,33,36,39.351,2,3
86,33,48,6.158,1,2
86,33,48,22.806,2,3
86,33,72,4.046,1,2
86,33,72,20.231,2,3
86,33,96,2.7999,1,2
86,33,96,21.384,2,3
86,33,120,1.5644,1,2
86,33,120,31.882,2,3
86,33,144,33.923,2,3
86,34,0,101.16,2,3
86,34,0.5,10.576,1,2
86,34,2,12.947,1,2
86,34,6,9.9107,1,2
86,34,12,9.3436,1,2
86,34,12,68.767,2,3
86,34,24,6.6093,1,2
86,34,24,57.746,2,3
86,34,36,35.946,2,3
86,34,48,3.3464,1,2
86,34,48,33.893,2,3
86,34,72,1.6187,1,2
86,34,72,36.795,2,3
86,34,96,0.98953,1,2
86,34,96,42.893,2,3
86,34,120,0.68005,1,2
86,34,120,54.974,2,3
86,34,144,77.627,2,3
86,35,0,113.65,2,3
86,35,0.5,10.619,1,2
86,35,2,12.648,1,2
86,35,6,12.441,1,2
86,35,12,13.282,1,2
86,35,12,64.143,2,3
86,35,24,7.7436,1,2
86,35,24,44.553,2,3
86,35,36,20.915,2,3
86,35,48,7.0116,1,2
86,35,48,28.595,2,3
86,35,72,6.6426,1,2
86,35,72,22.149,2,3
86,35,96,4.3329,1,2
86,35,96,11.626,2,3
86,35,120,3.0889,1,2
86,35,120,16.369,2,3
86,35,144,30.595,2,3
86,36,0,111.02,2,3
86,36,0.5,9.1416,1,2
86,36,2,13.796,1,2
86,36,6,12.2,1,2
86,36,12,9.0168,1,2
86,36,12,48.322,2,3
86,36,24,8.5288,1,2
86,36,24,38.078,2,3
86,36,36,20.703,2,3
86,36,48,6.3162,1,2
86,36,48,28.44,2,3
86,36,72,3.298,1,2
86,36,72,11.09,2,3
86,36,96,2.3699,1,2
86,36,96,29.581,2,3
86,36,120,1.4743,1,2
86,36,120,34.512,2,3
86,36,144,48.297,2,3
86,37,0,96.376,2,3
86,37,0.5,2.1572,1,2
86,37,2,5.7752,1,2
86,37,6,9.0202,1,2
86,37,12,10.971,1,2
86,37,12,47.895,2,3
86,37,24,7.3536,1,2
86,37,24,23.052,2,3
86,37,36,14.4,2,3
86,37,48,5.6596,1,2
86,37,48,8.1064,2,3
86,37,72,3.2807,1,2
86,37,72,17.312,2,3
86,37,96,2.5393,1,2
86,37,96,10.198,2,3
86,37,120,1.2876,1,2
86,37,120,19.029,2,3
86,37,144,35.308,2,3
86,38,0,100.52,2,3
86,38,0.5,5.7226,1,2
86,38,2,12.697,1,2
86,38,6,12.137,1,2
86,38,12,8.6575,1,2
86,38,12,54.523,2,3
86,38,24,7.276,1,2
86,38,24,30.233,2,3
86,38,36,25.671,2,3
86,38,48,5.8641,1,2
86,38,48,17.461,2,3
86,38,72,3.4695,1,2
86,38,72,6.1255,2,3
86,38,96,3.1231,1,2
86,38,96,17.104,2,3
86,38,120,2.2269,1,2
86,38,120,20.277,2,3
86,38,144,31.758,2,3
86,39,0,117.03,2,3
86,39,0.5,4.8605,1,2
86,39,2,11.578,1,2
86,39,6,10.414,1,2
86,39,12,10.612,1,2
86,39,12,84.969,2,3
86,39,24,7.1486,1,2
86,39,24,58.003,2,3
86,39,36,48.187,2,3
86,39,48,5.5747,1,2
86,39,48,38.491,2,3
86,39,72,2.7991,1,2
86,39,72,43.313,2,3
86,39,96,1.5076,1,2
86,39,96,44.745,2,3
86,39,120,1.1581,1,2
86,39,120,53.059,2,3
86,39,144,69.922,2,3
86,40,0,100.87,2,3
86,40,0.5,2.966,1,2
86,40,2,6.8292,1,2
86,40,6,9.8861,1,2
86,40,12,8.071,1,2
86,40,12,62.903,2,3
86,40,24,7.1628,1,2
86,40,24,45.815,2,3
86,40,36,24.751,2,3
86,40,48,4.7788,1,2
86,40,48,22.077,2,3
86,40,72,3.0425,1,2
86,40,72,21.227,2,3
86,40,96,2.1103,1,2
86,40,96,23.055,2,3
86,40,120,1.3343,1,2
86,40,120,21.993,2,3
86,40,144,21.736,2,3
87,1,0,110.23,2,3
87,1,0.5,6.8196,1,2
87,1,2,13.673,1,2
87,1,6,13.862,1,2
87,1,12,15.07,1,2
87,1,12,72.518,2,3
87,1,24,9.8296,1,2
87,1,24,40.182,2,3
87,1,36,28.282,2,3
87,1,48,3.8822,1,2
87,1,48,26.828,2,3
87,1,72,2.521,1,2
87,1,72,14.112,2,3
87,1,96,1.4262,1,2
87,1,96,18.919,2,3
87,1,120,0.74744,1,2
87,1,120,26.909,2,3
87,1,144,43.271,2,3
87,2,0,110.51,2,3
87,2,0.5,2.9604,1,2
87,2,2,8.8012,1,2
87,2,6,13.882,1,2
